frame_no,component,score,norm_score,threshold,status
76,RoboArm,0.631603479385376,0.6386807259970537,0.9889189600944519,normal
77,RoboArm,0.6132879257202148,0.6201599427941391,0.9889189600944519,normal
78,RoboArm,0.539864182472229,0.5459134714341674,0.9889189600944519,normal
79,RoboArm,0.4659404754638672,0.471161434117276,0.9889189600944519,normal
80,RoboArm,0.4220099449157715,0.4267386529584438,0.9889189600944519,normal
81,RoboArm,0.6843069791793823,0.6919747793226899,0.9889189600944519,normal
82,RoboArm,0.6021688580513,0.608916283690007,0.9889189600944519,normal
83,RoboArm,0.4533182978630066,0.45839782242592464,0.9889189600944519,normal
84,RoboArm,0.4302505552768707,0.4350716010498751,0.9889189600944519,normal
85,RoboArm,0.3709433078765869,0.37509980377073365,0.9889189600944519,normal
86,RoboArm,0.41982659697532654,0.4245308401562336,0.9889189600944519,normal
87,RoboArm,0.9091988205909729,0.919386579972271,0.9889189600944519,normal
88,RoboArm,0.7089003920555115,0.7168437664374482,0.9889189600944519,normal
89,RoboArm,0.8511692881584167,0.8607068147192984,0.9889189600944519,normal
90,RoboArm,0.7204302549362183,0.7285028237980287,0.9889189600944519,normal
91,RoboArm,0.8915236592292786,0.9015133648000124,0.9889189600944519,normal
92,RoboArm,0.5830280184745789,0.5895609670775184,0.9889189600944519,normal
93,RoboArm,0.5393965244293213,0.5454405731869104,0.9889189600944519,normal
94,RoboArm,0.5270301699638367,0.53293565118167,0.9889189600944519,normal
95,RoboArm,0.5142270922660828,0.5199891123707132,0.9889189600944519,normal
96,RoboArm,0.5686696767807007,0.575041737218171,0.9889189600944519,normal
97,RoboArm,0.6227111220359802,0.6296887279585629,0.9889189600944519,normal
98,RoboArm,0.6295616030693054,0.6366159700378036,0.9889189600944519,normal
99,RoboArm,0.5483800768852234,0.5545247881917923,0.9889189600944519,normal
100,RoboArm,0.6410287618637085,0.6482116206999243,0.9889189600944519,normal
101,RoboArm,0.7106260061264038,0.7185887163681559,0.9889189600944519,normal
102,RoboArm,0.7314559817314148,0.739652096124796,0.9889189600944519,normal
103,RoboArm,0.6789869070053101,0.6865950946480588,0.9889189600944519,normal
104,RoboArm,0.6572127938270569,0.6645769980629013,0.9889189600944519,normal
105,RoboArm,0.6926896572113037,0.7004513869823517,0.9889189600944519,normal
106,RoboArm,0.5818431973457336,0.5883628697847614,0.9889189600944519,normal
107,RoboArm,0.3948724865913391,0.39929711384401484,0.9889189600944519,normal
108,RoboArm,0.3553209900856018,0.35930243470270307,0.9889189600944519,normal
109,RoboArm,0.3566342890262604,0.3606304494275225,0.9889189600944519,normal
110,RoboArm,0.35536718368530273,0.359349145911169,0.9889189600944519,normal
111,RoboArm,0.35655200481414795,0.360547243203926,0.9889189600944519,normal
112,RoboArm,0.3571743667125702,0.3611765787951486,0.9889189600944519,normal
113,RoboArm,0.3583064079284668,0.36232130476520025,0.9889189600944519,normal
114,RoboArm,0.35418403148651123,0.35815273624916955,0.9889189600944519,normal
115,RoboArm,0.3534873127937317,0.3574482106804485,0.9889189600944519,normal
116,RoboArm,0.36533358693122864,0.3694272247508891,0.9889189600944519,normal
117,RoboArm,0.4094912111759186,0.4140796442377927,0.9889189600944519,normal
118,RoboArm,0.47321951389312744,0.4785220356660268,0.9889189600944519,normal
119,RoboArm,0.6701120734214783,0.6776208167325214,0.9889189600944519,normal
120,RoboArm,0.7586885094642639,0.7671897699198743,0.9889189600944519,normal
121,RoboArm,0.7278040647506714,0.7359592586647935,0.9889189600944519,normal
122,RoboArm,0.704780101776123,0.7126773074598644,0.9889189600944519,normal
123,RoboArm,0.8832690119743347,0.8931662225284602,0.9889189600944519,normal
124,RoboArm,0.9119991660118103,0.9222183038382691,0.9889189600944519,normal
125,RoboArm,0.6745245456695557,0.6820827316377185,0.9889189600944519,normal
126,RoboArm,0.5946778059005737,0.6013412927625292,0.9889189600944519,normal
127,RoboArm,0.5092621445655823,0.5149685314122631,0.9889189600944519,normal
128,RoboArm,0.48181337118148804,0.4872121888890369,0.9889189600944519,normal
129,RoboArm,0.4608970284461975,0.46606147424069727,0.9889189600944519,normal
130,RoboArm,0.5187616944313049,0.5245745256838416,0.9889189600944519,normal
131,RoboArm,0.44168058037757874,0.446629701927642,0.9889189600944519,normal
132,RoboArm,0.41270604729652405,0.4173305032569164,0.9889189600944519,normal
133,RoboArm,0.4178524315357208,0.4225345537877155,0.9889189600944519,normal
134,RoboArm,0.48317986726760864,0.48859399684425103,0.9889189600944519,normal
135,RoboArm,0.8947350978851318,0.9047607882850941,0.9889189600944519,normal
136,RoboArm,0.877424418926239,0.8872561396157639,0.9889189600944519,normal
137,RoboArm,0.767683207988739,0.776285255887315,0.9889189600944519,normal
138,RoboArm,0.709136962890625,0.7170829880973211,0.9889189600944519,normal
139,RoboArm,0.8114892244338989,0.8205821277371337,0.9889189600944519,normal
140,RoboArm,0.6591416001319885,0.6665274170383322,0.9889189600944519,normal
141,RoboArm,0.35508325695991516,0.35906203772855266,0.9889189600944519,normal
142,RoboArm,0.3179187774658203,0.32148112261439077,0.9889189600944519,normal
143,RoboArm,0.7020648717880249,0.7099316527624978,0.9889189600944519,normal
144,RoboArm,0.6022598147392273,0.6090082595662898,0.9889189600944519,normal
145,RoboArm,0.7192966341972351,0.7273565006060101,0.9889189600944519,normal
146,RoboArm,0.444225937128067,0.4492035799229078,0.9889189600944519,normal
147,RoboArm,0.4133472144603729,0.41797885483042413,0.9889189600944519,normal
148,RoboArm,0.7305235266685486,0.7387091927115809,0.9889189600944519,normal
149,RoboArm,0.6580819487571716,0.6654558920523862,0.9889189600944519,normal
150,RoboArm,0.5345048904418945,0.5404941274367354,0.9889189600944519,normal
151,RoboArm,0.4036349058151245,0.40815771777353044,0.9889189600944519,normal
152,RoboArm,0.41741618514060974,0.4220934191622155,0.9889189600944519,normal
153,RoboArm,0.3509584069252014,0.35489096790264923,0.9889189600944519,normal
154,RoboArm,0.7697968482971191,0.7784225799691369,0.9889189600944519,normal
155,RoboArm,0.8409731388092041,0.8503964154240531,0.9889189600944519,normal
156,RoboArm,0.7853992581367493,0.7941998180131318,0.9889189600944519,normal
157,RoboArm,0.7113268971443176,0.7192974610137707,0.9889189600944519,normal
158,RoboArm,0.7828158140182495,0.7915874258730792,0.9889189600944519,normal
159,RoboArm,0.6378262639045715,0.6449732380939006,0.9889189600944519,normal
160,RoboArm,0.5587235689163208,0.5649841811739124,0.9889189600944519,normal
161,RoboArm,0.5364380478858948,0.5424489463066412,0.9889189600944519,normal
162,RoboArm,0.5304459929466248,0.536389749162016,0.9889189600944519,normal
163,RoboArm,0.5566626787185669,0.5629001982785322,0.9889189600944519,normal
164,RoboArm,0.5923295617103577,0.5989667360142272,0.9889189600944519,normal
165,RoboArm,0.8661738038063049,0.8758794590444261,0.9889189600944519,normal
166,RoboArm,0.7354814410209656,0.7437226615118387,0.9889189600944519,normal
167,RoboArm,0.6902783513069153,0.6980130619004278,0.9889189600944519,normal
168,RoboArm,0.656839907169342,0.6641999331336584,0.9889189600944519,normal
169,RoboArm,0.6686070561408997,0.6760989354244364,0.9889189600944519,normal
170,RoboArm,0.6224597692489624,0.629434558711981,0.9889189600944519,normal
171,RoboArm,0.6863622069358826,0.694053036328,0.9889189600944519,normal
172,RoboArm,0.6964773535728455,0.7042815252589805,0.9889189600944519,normal
173,RoboArm,0.6071203351020813,0.6139232430573432,0.9889189600944519,normal
174,RoboArm,0.6067360639572144,0.6135346660754334,0.9889189600944519,normal
175,RoboArm,0.5982624292373657,0.6049660825394889,0.9889189600944519,normal
176,RoboArm,0.5979070067405701,0.6046066774606726,0.9889189600944519,normal
177,RoboArm,0.5980660915374756,0.6047675448353768,0.9889189600944519,normal
178,RoboArm,0.5977101922035217,0.6044076575763441,0.9889189600944519,normal
179,RoboArm,0.5975903868675232,0.6042865097969677,0.9889189600944519,normal
180,RoboArm,0.5975683331489563,0.6042642089619582,0.9889189600944519,normal
181,RoboArm,0.5969594717025757,0.6036485250981132,0.9889189600944519,normal
182,RoboArm,0.5973842740058899,0.604078087398419,0.9889189600944519,normal
183,RoboArm,0.5979562401771545,0.6046564625680183,0.9889189600944519,normal
184,RoboArm,0.5934831500053406,0.6001332505028085,0.9889189600944519,normal
185,RoboArm,0.6161180138587952,0.6230217426511365,0.9889189600944519,normal
186,RoboArm,0.6296356320381165,0.6366908285164032,0.9889189600944519,normal
187,RoboArm,0.6188578605651855,0.6257922899021758,0.9889189600944519,normal
188,RoboArm,0.6032935380935669,0.6100535660029677,0.9889189600944519,normal
189,RoboArm,0.7257986664772034,0.7339313894920997,0.9889189600944519,normal
190,RoboArm,0.7014147043228149,0.7092742000374052,0.9889189600944519,normal
191,RoboArm,0.9744442701339722,0.9853631181678454,0.9889189600944519,normal
192,RoboArm,0.9442233443260193,0.9548035606839171,0.9889189600944519,normal
193,RoboArm,0.798778235912323,0.8077287099804735,0.9889189600944519,normal
194,RoboArm,0.9047980308532715,0.9149364784823764,0.9889189600944519,normal
195,RoboArm,0.9952924847602844,1.0064449413177636,0.9889189600944519,UNEXPECTED
196,RoboArm,0.47497764229774475,0.48029986426024185,0.9889189600944519,normal
197,RoboArm,0.49124225974082947,0.4967467300797942,0.9889189600944519,normal
198,RoboArm,0.5479801297187805,0.5541203595352675,0.9889189600944519,normal
199,RoboArm,0.5116947889328003,0.517428434058872,0.9889189600944519,normal
200,RoboArm,0.6085937023162842,0.6154131196535632,0.9889189600944519,normal
201,RoboArm,0.4444584548473358,0.4494387030509411,0.9889189600944519,normal
202,RoboArm,0.448027640581131,0.4530478822433941,0.9889189600944519,normal
203,RoboArm,0.46977004408836365,0.4750339138441595,0.9889189600944519,normal
204,RoboArm,0.9585024118423462,0.9692426280822843,0.9889189600944519,normal
205,RoboArm,0.8494730591773987,0.8589915791444278,0.9889189600944519,normal
206,RoboArm,0.7868639230728149,0.795680894820402,0.9889189600944519,normal
207,RoboArm,0.6889247894287109,0.6966443330835841,0.9889189600944519,normal
208,RoboArm,0.8286622166633606,0.8379475468689718,0.9889189600944519,normal
209,RoboArm,0.5785671472549438,0.5850501108803544,0.9889189600944519,normal
210,RoboArm,0.4660463035106659,0.47126844798905837,0.9889189600944519,normal
211,RoboArm,0.4635342061519623,0.46872820206388804,0.9889189600944519,normal
212,RoboArm,0.6872276067733765,0.6949281331482806,0.9889189600944519,normal
213,RoboArm,0.5716801881790161,0.5780859820145574,0.9889189600944519,normal
214,RoboArm,0.7305161952972412,0.7387017791907533,0.9889189600944519,normal
215,RoboArm,0.44979026913642883,0.4548302614134016,0.9889189600944519,normal
216,RoboArm,0.45821917057037354,0.4633536104177929,0.9889189600944519,normal
217,RoboArm,0.7308787703514099,0.739068416972816,0.9889189600944519,normal
218,RoboArm,0.6297516822814941,0.6368081791265752,0.9889189600944519,normal
219,RoboArm,0.5730471014976501,0.5794682118774609,0.9889189600944519,normal
220,RoboArm,0.4406561553478241,0.4455937980051843,0.9889189600944519,normal
221,RoboArm,0.44851890206336975,0.4535446484113639,0.9889189600944519,normal
222,RoboArm,0.44687944650650024,0.4518868224185111,0.9889189600944519,normal
223,RoboArm,0.7548706531524658,0.7633291337445567,0.9889189600944519,normal
224,RoboArm,0.718299150466919,0.7263478398657803,0.9889189600944519,normal
225,RoboArm,0.777355432510376,0.7860658596697656,0.9889189600944519,normal
226,RoboArm,0.7856552004814148,0.7944586282442968,0.9889189600944519,normal
227,RoboArm,0.7412675023078918,0.7495735568029692,0.9889189600944519,normal
228,RoboArm,0.6273184418678284,0.6343476737546958,0.9889189600944519,normal
229,RoboArm,0.5584896802902222,0.5647476717777569,0.9889189600944519,normal
230,RoboArm,0.5331419706344604,0.5391159358331444,0.9889189600944519,normal
231,RoboArm,0.5235614776611328,0.5294280914698282,0.9889189600944519,normal
232,RoboArm,0.566377580165863,0.5727239571903527,0.9889189600944519,normal
233,RoboArm,0.552298903465271,0.5584875260279374,0.9889189600944519,normal
234,RoboArm,0.5101829767227173,0.5158996816827028,0.9889189600944519,normal
235,RoboArm,0.5406286716461182,0.5466865268661474,0.9889189600944519,normal
236,RoboArm,0.6041738986968994,0.6109437912275386,0.9889189600944519,normal
237,RoboArm,0.5732169151306152,0.5796399283070345,0.9889189600944519,normal
238,RoboArm,0.5792328119277954,0.5857232344624809,0.9889189600944519,normal
239,RoboArm,0.6352171301841736,0.6423348684946882,0.9889189600944519,normal
240,RoboArm,0.6118636727333069,0.6187197307602108,0.9889189600944519,normal
241,RoboArm,0.6142626404762268,0.6211455794290347,0.9889189600944519,normal
242,RoboArm,0.6113163232803345,0.6181662481442842,0.9889189600944519,normal
243,RoboArm,0.6278544664382935,0.6348897045904822,0.9889189600944519,normal
244,RoboArm,0.6407541632652283,0.6479339451677918,0.9889189600944519,normal
245,RoboArm,0.6440636515617371,0.6512805169598754,0.9889189600944519,normal
246,RoboArm,0.6404390931129456,0.6476153445897903,0.9889189600944519,normal
247,RoboArm,0.6433760523796082,0.6505852130877935,0.9889189600944519,normal
248,RoboArm,0.6396479606628418,0.6468153473382176,0.9889189600944519,normal
249,RoboArm,0.643616795539856,0.65082865382456,0.9889189600944519,normal
250,RoboArm,0.61376953125,0.6206469448127263,0.9889189600944519,normal
251,RoboArm,0.601514458656311,0.6082545516154936,0.9889189600944519,normal
252,RoboArm,0.6188137531280518,0.6257476882321568,0.9889189600944519,normal
253,RoboArm,0.6344813704490662,0.6415908644207475,0.9889189600944519,normal
254,RoboArm,0.6097848415374756,0.6166176058341878,0.9889189600944519,normal
255,RoboArm,0.7108174562454224,0.7187823117250498,0.9889189600944519,normal
256,RoboArm,0.6997352838516235,0.7075759613151634,0.9889189600944519,normal
257,RoboArm,0.7373678088188171,0.745630166448008,0.9889189600944519,normal
258,RoboArm,0.6811807155609131,0.6888134852787667,0.9889189600944519,normal
259,RoboArm,0.9143442511558533,0.9245896661426373,0.9889189600944519,normal
260,RoboArm,0.8033944368362427,0.8123966363831373,0.9889189600944519,normal
261,RoboArm,0.6196457743644714,0.6265890324372878,0.9889189600944519,normal
262,RoboArm,0.48458823561668396,0.4900181462497198,0.9889189600944519,normal
263,RoboArm,0.6611403822898865,0.6685485959605232,0.9889189600944519,normal
264,RoboArm,0.46677422523498535,0.47200452622569156,0.9889189600944519,normal
265,RoboArm,0.4506705105304718,0.45572036609291844,0.9889189600944519,normal
266,RoboArm,0.44655391573905945,0.4515576440120118,0.9889189600944519,normal
267,RoboArm,0.6235119700431824,0.6304985496320452,0.9889189600944519,normal
268,RoboArm,0.9153652787208557,0.9256221345310529,0.9889189600944519,normal
269,RoboArm,0.8187339305877686,0.827908012310302,0.9889189600944519,normal
270,RoboArm,0.7825196981430054,0.7912879919586805,0.9889189600944519,normal
271,RoboArm,0.7615659832954407,0.7700994864358788,0.9889189600944519,normal
272,RoboArm,0.6372533440589905,0.6443938985638684,0.9889189600944519,normal
273,RoboArm,0.4647320508956909,0.46993946890380606,0.9889189600944519,normal
274,RoboArm,0.46602389216423035,0.47124578551888646,0.9889189600944519,normal
275,RoboArm,0.5497516989707947,0.5559117795843329,0.9889189600944519,normal
276,RoboArm,0.6144229769706726,0.6213077125268069,0.9889189600944519,normal
277,RoboArm,0.6838504672050476,0.6915131520379919,0.9889189600944519,normal
278,RoboArm,0.440970242023468,0.4459114040864894,0.9889189600944519,normal
279,RoboArm,0.44796791672706604,0.4529874891712871,0.9889189600944519,normal
280,RoboArm,0.5414930582046509,0.5475605990534682,0.9889189600944519,normal
281,RoboArm,0.598469078540802,0.6051750473907812,0.9889189600944519,normal
282,RoboArm,0.5389197468757629,0.5449584532430145,0.9889189600944519,normal
283,RoboArm,0.4433368742465973,0.4483045549093872,0.9889189600944519,normal
284,RoboArm,0.44732511043548584,0.4523374801032854,0.9889189600944519,normal
285,RoboArm,0.6094956994056702,0.6163252238054543,0.9889189600944519,normal
286,RoboArm,0.8535444736480713,0.8631086146498284,0.9889189600944519,normal
287,RoboArm,0.7982735633850098,0.8072183824939169,0.9889189600944519,normal
288,RoboArm,0.759202778339386,0.7677098012832865,0.9889189600944519,normal
289,RoboArm,0.7290642261505127,0.7372335404317454,0.9889189600944519,normal
290,RoboArm,0.6118766069412231,0.6187328098985813,0.9889189600944519,normal
291,RoboArm,0.536446213722229,0.5424572036428474,0.9889189600944519,normal
292,RoboArm,0.5299158692359924,0.5358536853064078,0.9889189600944519,normal
293,RoboArm,0.5282394289970398,0.5341584602105187,0.9889189600944519,normal
294,RoboArm,0.5405534505844116,0.5466104629370067,0.9889189600944519,normal
295,RoboArm,0.5624255537986755,0.5687276475566392,0.9889189600944519,normal
296,RoboArm,0.5921024084091187,0.5987370374136287,0.9889189600944519,normal
297,RoboArm,0.8668845891952515,0.8765982089295316,0.9889189600944519,normal
298,RoboArm,0.7913514971733093,0.8002187531096857,0.9889189600944519,normal
299,RoboArm,0.7150017023086548,0.7230134431241614,0.9889189600944519,normal
300,RoboArm,0.5906407833099365,0.5972590345052382,0.9889189600944519,normal
301,RoboArm,0.6190271377563477,0.625963463879006,0.9889189600944519,normal
302,RoboArm,0.6327930092811584,0.639883584819448,0.9889189600944519,normal
303,RoboArm,0.6891419291496277,0.6968639058996376,0.9889189600944519,normal
304,RoboArm,0.7137517333030701,0.7217494679593356,0.9889189600944519,normal
305,RoboArm,0.7068661451339722,0.7147867253616608,0.9889189600944519,normal
306,RoboArm,0.6843629479408264,0.6920313752255925,0.9889189600944519,normal
307,RoboArm,0.6554562449455261,0.6628007666906531,0.9889189600944519,normal
308,RoboArm,0.6521472334861755,0.6594546770787859,0.9889189600944519,normal
309,RoboArm,0.6576438546180725,0.6650128889785476,0.9889189600944519,normal
310,RoboArm,0.650339663028717,0.6576268524233805,0.9889189600944519,normal
311,RoboArm,0.6410616040229797,0.6482448308623305,0.9889189600944519,normal
312,RoboArm,0.657762348651886,0.6651327107623287,0.9889189600944519,normal
313,RoboArm,0.6568583846092224,0.6642186176170449,0.9889189600944519,normal
314,RoboArm,0.6780388951301575,0.6856364601052829,0.9889189600944519,normal
315,RoboArm,0.6655452251434326,0.6730027959822574,0.9889189600944519,normal
316,RoboArm,0.6236459016799927,0.630633982000333,0.9889189600944519,normal
317,RoboArm,0.6203148365020752,0.6272655915534563,0.9889189600944519,normal
318,RoboArm,0.6177862882614136,0.6247087104108193,0.9889189600944519,normal
319,RoboArm,0.7318437099456787,0.7400441689132748,0.9889189600944519,normal
320,RoboArm,0.7089087963104248,0.7168522648637627,0.9889189600944519,normal
321,RoboArm,0.9663753509521484,0.9772037850905899,0.9889189600944519,normal
322,RoboArm,0.9156970977783203,0.9259576716891562,0.9889189600944519,normal
323,RoboArm,0.827986478805542,0.8372642372297734,0.9889189600944519,normal
324,RoboArm,0.9751089215278625,0.9860352171170119,0.9889189600944519,normal
325,RoboArm,0.5663938522338867,0.5727404115902381,0.9889189600944519,normal
326,RoboArm,0.5467308759689331,0.5528571076407663,0.9889189600944519,normal
327,RoboArm,0.5899200439453125,0.5965302191081149,0.9889189600944519,normal
328,RoboArm,0.6535983681678772,0.6609220720224152,0.9889189600944519,normal
329,RoboArm,0.5001146197319031,0.5057185066854588,0.9889189600944519,normal
330,RoboArm,0.44262775778770447,0.44758749265503917,0.9889189600944519,normal
331,RoboArm,0.43443793058395386,0.439305896756657,0.9889189600944519,normal
332,RoboArm,0.44274649024009705,0.4477075555289285,0.9889189600944519,normal
333,RoboArm,0.8029193878173828,0.8119162643425258,0.9889189600944519,normal
334,RoboArm,0.8611733913421631,0.8708230159323795,0.9889189600944519,normal
335,RoboArm,0.7986607551574707,0.8076099128296523,0.9889189600944519,normal
336,RoboArm,0.7414786219596863,0.7497870420937904,0.9889189600944519,normal
337,RoboArm,0.6960998177528381,0.7038997590726276,0.9889189600944519,normal
338,RoboArm,0.7138186693191528,0.7218171540072159,0.9889189600944519,normal
339,RoboArm,0.4612901508808136,0.46645900169287446,0.9889189600944519,normal
340,RoboArm,0.45710688829421997,0.46222886479045927,0.9889189600944519,normal
341,RoboArm,0.6887197494506836,0.6964369955905222,0.9889189600944519,normal
342,RoboArm,0.5794975161552429,0.5859909047551227,0.9889189600944519,normal
343,RoboArm,0.7136585116386414,0.7216552017270249,0.9889189600944519,normal
344,RoboArm,0.4334753155708313,0.4383324954447531,0.9889189600944519,normal
345,RoboArm,0.438777893781662,0.4436944901326942,0.9889189600944519,normal
346,RoboArm,0.5788993239402771,0.5853860096736201,0.9889189600944519,normal
347,RoboArm,0.6175187230110168,0.624438147036879,0.9889189600944519,normal
348,RoboArm,0.5355270504951477,0.5415277410031651,0.9889189600944519,normal
349,RoboArm,0.44666367769241333,0.4516686358705797,0.9889189600944519,normal
350,RoboArm,0.4463050961494446,0.4513060363478296,0.9889189600944519,normal
351,RoboArm,0.4399018883705139,0.4448310793115937,0.9889189600944519,normal
352,RoboArm,0.8035083413124084,0.8125118171823353,0.9889189600944519,normal
353,RoboArm,0.7970457077026367,0.8059767684366277,0.9889189600944519,normal
354,RoboArm,0.7964676022529602,0.8053921851967419,0.9889189600944519,normal
355,RoboArm,0.7629300951957703,0.7714788834900108,0.9889189600944519,normal
356,RoboArm,0.7303591966629028,0.738543021354496,0.9889189600944519,normal
357,RoboArm,0.6188632845878601,0.6257977747021377,0.9889189600944519,normal
358,RoboArm,0.5592923164367676,0.5655593016270508,0.9889189600944519,normal
359,RoboArm,0.5261139273643494,0.5320091418958133,0.9889189600944519,normal
360,RoboArm,0.5277071595191956,0.5336202265439365,0.9889189600944519,normal
361,RoboArm,0.5429653525352478,0.5490493907442011,0.9889189600944519,normal
362,RoboArm,0.5479825735092163,0.5541228307088767,0.9889189600944519,normal
363,RoboArm,0.4400474429130554,0.44497826482265684,0.9889189600944519,normal
364,RoboArm,0.5390499830245972,0.545090148714625,0.9889189600944519,normal
365,RoboArm,0.5371436476707458,0.5431624524818931,0.9889189600944519,normal
366,RoboArm,0.5443244576454163,0.5504237249060607,0.9889189600944519,normal
367,RoboArm,0.575113832950592,0.5815581014804921,0.9889189600944519,normal
